	at org.apache.maven.plugin.AbstractCompilerMojo.execute(AbstractCompilerMojo.java:493)
	at org.apache.maven.plugin.CompilerMojo.execute(CompilerMojo.java:114)
	at org.apache.maven.plugin.DefaultBuildPluginManager.executeMojo(DefaultBuildPluginManager.java:101)
	at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:209)
	at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:153)
	at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:145)
	at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:84)
	at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:59)
	at org.apache.maven.lifecycle.internal.LifecycleStarter.singleThreadedBuild(LifecycleStarter.java:183)
	at org.apache.maven.lifecycle.internal.LifecycleStarter.execute(LifecycleStarter.java:161)
	at org.apache.maven.DefaultMaven.doExecute(DefaultMaven.java:320)
	at org.apache.maven.DefaultMaven.execute(DefaultMaven.java:156)
	at org.apache.maven.cli.MavenCli.execute(MavenCli.java:537)
	at org.apache.maven.cli.MavenCli.doMain(MavenCli.java:196)
	at org.apache.maven.cli.MavenCli.main(MavenCli.java:141)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at org.codehaus.plexus.classworlds.launcher.Launcher.launchEnhanced(Launcher.java:290)
	at org.codehaus.plexus.classworlds.launcher.Launcher.launch(Launcher.java:230)
	at org.codehaus.plexus.classworlds.launcher.Launcher.mainWithExitCode(Launcher.java:409)
	at org.codehaus.plexus.classworlds.launcher.Launcher.main(Launcher.java:352)
2015-08-29 17:45:09,761 - Log4JLogChute initialized using file 'velocity.log'
2015-08-29 17:45:09,762 - The version of log4j being used does not support the "trace" level.
2015-08-29 17:45:09,762 - Initializing Velocity, Calling init()...
2015-08-29 17:45:09,762 - *******************************************************************
2015-08-29 17:45:09,762 - Starting Apache Velocity v1.7 (compiled: 2010-11-19 12:14:37)
2015-08-29 17:45:09,762 - RuntimeInstance initializing.
2015-08-29 17:45:09,762 - Default Properties File: org/apache/velocity/runtime/defaults/velocity.properties
2015-08-29 17:45:09,762 - Trying to use logger class org.apache.velocity.runtime.log.AvalonLogChute
2015-08-29 17:45:09,762 - Target log system for org.apache.velocity.runtime.log.AvalonLogChute is not available (java.lang.NoClassDefFoundError: org/apache/log/format/Formatter).  Falling back to next log system...
2015-08-29 17:45:09,762 - Trying to use logger class org.apache.velocity.runtime.log.Log4JLogChute
2015-08-29 17:45:09,762 - Using logger class org.apache.velocity.runtime.log.Log4JLogChute
2015-08-29 17:45:09,764 - Default ResourceManager initializing. (class org.apache.velocity.runtime.resource.ResourceManagerImpl)
2015-08-29 17:45:09,764 - ResourceLoader instantiated: org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader
2015-08-29 17:45:09,765 - ClasspathResourceLoader : initialization complete.
2015-08-29 17:45:09,775 - ResourceCache: initialized (class org.apache.velocity.runtime.resource.ResourceCacheImpl) with class java.util.Collections$SynchronizedMap cache map.
2015-08-29 17:45:09,775 - Default ResourceManager initialization complete.
2015-08-29 17:45:09,777 - Loaded System Directive: org.apache.velocity.runtime.directive.Stop
2015-08-29 17:45:09,778 - Loaded System Directive: org.apache.velocity.runtime.directive.Define
2015-08-29 17:45:09,778 - Loaded System Directive: org.apache.velocity.runtime.directive.Break
2015-08-29 17:45:09,779 - Loaded System Directive: org.apache.velocity.runtime.directive.Evaluate
2015-08-29 17:45:09,780 - Loaded System Directive: org.apache.velocity.runtime.directive.Literal
2015-08-29 17:45:09,781 - Loaded System Directive: org.apache.velocity.runtime.directive.Macro
2015-08-29 17:45:09,782 - Loaded System Directive: org.apache.velocity.runtime.directive.Parse
2015-08-29 17:45:09,783 - Loaded System Directive: org.apache.velocity.runtime.directive.Include
2015-08-29 17:45:09,784 - Loaded System Directive: org.apache.velocity.runtime.directive.Foreach
2015-08-29 17:45:09,804 - Created '20' parsers.
2015-08-29 17:45:09,810 - Velocimacro : initialization starting.
2015-08-29 17:45:09,810 - Velocimacro : "velocimacro.library" is not set.  Trying default library: VM_global_library.vm
2015-08-29 17:45:09,810 - Could not load resource 'VM_global_library.vm' from ResourceLoader org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader: ClasspathResourceLoader Error: cannot find resource VM_global_library.vm
2015-08-29 17:45:09,810 - Velocimacro : Default library not found.
2015-08-29 17:45:09,810 - Velocimacro : allowInline = true : VMs can be defined inline in templates
2015-08-29 17:45:09,810 - Velocimacro : allowInlineToOverride = false : VMs defined inline may NOT replace previous VM definitions
2015-08-29 17:45:09,810 - Velocimacro : allowInlineLocal = false : VMs defined inline will be global in scope if allowed.
2015-08-29 17:45:09,811 - Velocimacro : autoload off : VM system will not automatically reload global library macros
2015-08-29 17:45:09,811 - Velocimacro : Velocimacro : initialization complete.
2015-08-29 17:45:09,811 - RuntimeInstance successfully initialized.
2015-08-29 17:45:09,831 - ResourceManager : found kate.vm with loader org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader
